num#title#director#role#init_year#area#genre#rating_num#comment_num#comment#url
1#肖申克的救赎#弗兰克·德拉邦特 Frank Darabont#蒂姆·罗宾斯 Tim Robbins #1994#美国#['犯罪 剧情']#9.6#1399258#https://movie.douban.com/subject/1292052/
2#霸王别姬#陈凯歌 Kaige Chen#张国荣 Leslie Cheung #1993#中国大陆 香港#['剧情 爱情 同性']#9.6#1036143#https://movie.douban.com/subject/1291546/
3#这个杀手不太冷#吕克·贝松 Luc Besson#让·雷诺 Jean Reno #1994#法国#['剧情 动作 犯罪']#9.4#1278134#https://movie.douban.com/subject/1295644/
4#阿甘正传#罗伯特·泽米吉斯 Robert Zemeckis#汤姆·汉克斯 Tom Hanks #1994#美国#['剧情 爱情']#9.4#1101890#https://movie.douban.com/subject/1292720/
5#美丽人生#罗伯托·贝尼尼 Roberto Benigni#罗伯托·贝尼尼 Roberto Beni...']#1997#意大利#['剧情 喜剧 爱情 战争']#9.5#645147#https://movie.douban.com/subject/1292063/
6#泰坦尼克号#詹姆斯·卡梅隆 James Cameron#莱昂纳多·迪卡普里奥 Leonardo...']#1997#美国#['剧情 爱情 灾难']#9.3#1042365#https://movie.douban.com/subject/1292722/
7#千与千寻#宫崎骏 Hayao Miyazaki#柊瑠美 Rumi Hîragi #2001#日本#['剧情 动画 奇幻']#9.3#1027709#https://movie.douban.com/subject/1291561/
8#辛德勒的名单#史蒂文·斯皮尔伯格 Steven Spielberg#连姆·尼森 Liam Neeson...']#1993#美国#['剧情 历史 战争']#9.5#575414#https://movie.douban.com/subject/1295124/
9#盗梦空间#克里斯托弗·诺兰 Christopher Nolan#莱昂纳多·迪卡普里奥 Le...']#2010#美国 英国#['剧情 科幻 悬疑 冒险']#9.3#1108409#https://movie.douban.com/subject/3541415/
10#忠犬八公的故事#莱塞·霍尔斯道姆 Lasse Hallström#理查·基尔 Richard Ger...']#2009#美国 英国#['剧情']#9.3#730369#https://movie.douban.com/subject/3011091/
11#机器人总动员#安德鲁·斯坦顿 Andrew Stanton#本·贝尔特 Ben Burtt #2008#美国#['爱情 科幻 动画 冒险']#9.3#734317#https://movie.douban.com/subject/2131459/
12#三傻大闹宝莱坞#拉库马·希拉尼 Rajkumar Hirani#阿米尔·汗 Aamir Khan #2009#印度#['剧情 喜剧 爱情 歌舞']#9.2#995323#https://movie.douban.com/subject/3793023/
13#海上钢琴师#朱塞佩·托纳多雷 Giuseppe Tornatore#蒂姆·罗斯 Tim Roth #1998#意大利#['剧情 音乐']#9.2#817015#https://movie.douban.com/subject/1292001/
14#放牛班的春天#克里斯托夫·巴拉蒂 Christophe Barratier#热拉尔·朱尼奥 Gé...']#2004#法国 瑞士 德国#['剧情 音乐']#9.3#689082#https://movie.douban.com/subject/1291549/
15#楚门的世界#彼得·威尔 Peter Weir#金·凯瑞 Jim Carrey #1998#美国#['剧情 科幻']#9.2#761048#https://movie.douban.com/subject/1292064/
16#大话西游之大圣娶亲#刘镇伟 Jeffrey Lau#周星驰 Stephen Chow #1995#香港 中国大陆#['喜剧 爱情 奇幻 古装']#9.2#769842#https://movie.douban.com/subject/1292213/
